Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
El amigo de la que paga,The Jeffrey Dahmer Story Upper Bound Clip 10: DAHMER: Monster,Microsoft Xbox Series S,2023-07-13 03:50:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1313,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6603,""mediaOffsetMs"":5013},{""eventType"":""stopped"",""sessionOffsetMs"":8339,""mediaOffsetMs"":5013}]"
El amigo de la que paga,Season 1 Teaser 1: Wednesday,Microsoft Xbox Series S,2023-07-13 03:50:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1014,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1537,""mediaOffsetMs"":352},{""eventType"":""stopped"",""sessionOffsetMs"":2983,""mediaOffsetMs"":352}]"
El amigo de la que paga,The Walking Dead: Season 1 - CLM 2,Microsoft Xbox Series S,2023-07-13 03:49:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3362,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3484,""mediaOffsetMs"":63},{""eventType"":""stopped"",""sessionOffsetMs"":5341,""mediaOffsetMs"":63}]"
El amigo de la que paga,Trailer: DAHMER,Microsoft Xbox Series S,2023-07-13 03:49:56,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""stopped"",""sessionOffsetMs"":742,""mediaOffsetMs"":20}]"
El amigo de la que paga,The Walking Dead: Season 1 - CLM 2,Microsoft Xbox Series S,2023-07-13 03:49:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1902,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 1 Relatable Clip 2: Quarterback,Microsoft Xbox Series S,2023-07-13 03:49:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1700,""mediaOffsetMs"":0}]"
El amigo de la que paga,The Imitation Game_Autohook_6_16x9,Microsoft Xbox Series S,2023-07-13 03:49:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2162,""mediaOffsetMs"":0}]"
El amigo de la que paga,Informative Clip: Unknown: The Lost Pyramid,Microsoft Xbox Series S,2023-07-13 03:49:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1595,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1679,""mediaOffsetMs"":56},{""eventType"":""stopped"",""sessionOffsetMs"":2721,""mediaOffsetMs"":70}]"
El amigo de la que paga,The Good Place: Season 1_hook_primary_16x9,Microsoft Xbox Series S,2023-07-13 03:49:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1325,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1407,""mediaOffsetMs"":58},{""eventType"":""stopped"",""sessionOffsetMs"":2570,""mediaOffsetMs"":58}]"
El amigo de la que paga,Reservoir Dogs_hook_05_16x9,Microsoft Xbox Series S,2023-07-13 03:49:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1096,""mediaOffsetMs"":0}]"
El amigo de la que paga,White House Down_hook_primary_16x9,Microsoft Xbox Series S,2023-07-13 03:49:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1317,""mediaOffsetMs"":0}]"
El amigo de la que paga,Trailer: 65,Microsoft Xbox Series S,2023-07-13 03:49:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":917},{""eventType"":""stopped"",""sessionOffsetMs"":1172,""mediaOffsetMs"":917}]"
El amigo de la que paga,Rush Hour 2_hook_primary_16x9,Microsoft Xbox Series S,2023-07-13 03:49:42,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1304,""mediaOffsetMs"":0}]"
El amigo de la que paga,The Best of Enemies_hook_02_16x9,Microsoft Xbox Series S,2023-07-13 03:49:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1539,""mediaOffsetMs"":0}]"
El amigo de la que paga,Sensory Clip: WHAM!,Microsoft Xbox Series S,2023-07-13 03:49:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1048,""mediaOffsetMs"":0}]"
El amigo de la que paga,Donnie Brasco_hook_primary_16x9,Microsoft Xbox Series S,2023-07-13 03:49:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1715,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1813,""mediaOffsetMs"":74},{""eventType"":""stopped"",""sessionOffsetMs"":3221,""mediaOffsetMs"":74}]"
El amigo de la que paga,Rush Hour_hook_04_16x9,Microsoft Xbox Series S,2023-07-13 03:49:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1219,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1302,""mediaOffsetMs"":65},{""eventType"":""stopped"",""sessionOffsetMs"":2635,""mediaOffsetMs"":65}]"
El amigo de la que paga,The Karate Kid_hook_primary_16x9,Microsoft Xbox Series S,2023-07-13 03:49:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3055,""mediaOffsetMs"":0}]"
El amigo de la que paga,The Ring_hook_01_16x9,Microsoft Xbox Series S,2023-07-13 03:49:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3163,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7300,""mediaOffsetMs"":4012},{""eventType"":""stopped"",""sessionOffsetMs"":8757,""mediaOffsetMs"":4012}]"
El amigo de la que paga,Clip 2: Worth,Microsoft Xbox Series S,2023-07-13 03:49:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1584,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 1 Moment of High Emotion Clip: McGREGOR FOREVER,Microsoft Xbox Series S,2023-07-13 03:49:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1119,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1214,""mediaOffsetMs"":74},{""eventType"":""stopped"",""sessionOffsetMs"":2667,""mediaOffsetMs"":74}]"
El amigo de la que paga,A Man Called Otto_hook_01_16x9,Microsoft Xbox Series S,2023-07-13 03:49:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1032,""mediaOffsetMs"":0}]"
El amigo de la que paga,Uncharted_hook_01_16x9,Microsoft Xbox Series S,2023-07-13 03:49:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1228,""mediaOffsetMs"":0}]"
El amigo de la que paga,Titanic_hook_05_16x9,Microsoft Xbox Series S,2023-07-13 03:49:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2041,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2995,""mediaOffsetMs"":766},{""eventType"":""stopped"",""sessionOffsetMs"":4737,""mediaOffsetMs"":766}]"
El amigo de la que paga,Trailer: Quarterback,Microsoft Xbox Series S,2023-07-13 03:48:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":520,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":11483,""mediaOffsetMs"":10927},{""eventType"":""playing"",""sessionOffsetMs"":17896,""mediaOffsetMs"":17350},{""eventType"":""playing"",""sessionOffsetMs"":23810,""mediaOffsetMs"":23273},{""eventType"":""playing"",""sessionOffsetMs"":27876,""mediaOffsetMs"":27318},{""eventType"":""paused"",""sessionOffsetMs"":40480,""mediaOffsetMs"":39553},{""eventType"":""stopped"",""sessionOffsetMs"":41539,""mediaOffsetMs"":39910}]"
El amigo de la que paga,Titanic,Microsoft Xbox Series S,2023-07-13 00:43:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2737526},{""eventType"":""playing"",""sessionOffsetMs"":7090,""mediaOffsetMs"":2737526},{""eventType"":""playing"",""sessionOffsetMs"":15241,""mediaOffsetMs"":2745659},{""eventType"":""paused"",""sessionOffsetMs"":21270,""mediaOffsetMs"":2751623},{""eventType"":""reposition"",""sessionOffsetMs"":21270,""mediaOffsetMs"":2737526},{""eventType"":""playing"",""sessionOffsetMs"":21432,""mediaOffsetMs"":2737526},{""eventType"":""paused"",""sessionOffsetMs"":21599,""mediaOffsetMs"":2737526},{""eventType"":""reposition"",""sessionOffsetMs"":21599,""mediaOffsetMs"":2726098},{""eventType"":""paused"",""sessionOffsetMs"":21691,""mediaOffsetMs"":2726098},{""eventType"":""reposition"",""sessionOffsetMs"":24370,""mediaOffsetMs"":2670000},{""eventType"":""playing"",""sessionOffsetMs"":26174,""mediaOffsetMs"":2667748},{""eventType"":""paused"",""sessionOffsetMs"":26649,""mediaOffsetMs"":2668011},{""eventType"":""playing"",""sessionOffsetMs"":109681,""mediaOffsetMs"":2668011},{""eventType"":""playing"",""sessionOffsetMs"":120464,""mediaOffsetMs"":2679051},{""eventType"":""playing"",""sessionOffsetMs"":145139,""mediaOffsetMs"":2703701},{""eventType"":""paused"",""sessionOffsetMs"":236123,""mediaOffsetMs"":2794421},{""eventType"":""playing"",""sessionOffsetMs"":268508,""mediaOffsetMs"":2794421},{""eventType"":""paused"",""sessionOffsetMs"":269003,""mediaOffsetMs"":2795070},{""eventType"":""reposition"",""sessionOffsetMs"":270138,""mediaOffsetMs"":2760000},{""eventType"":""playing"",""sessionOffsetMs"":272881,""mediaOffsetMs"":2759339},{""eventType"":""playing"",""sessionOffsetMs"":272947,""mediaOffsetMs"":2759339},{""eventType"":""playing"",""sessionOffsetMs"":288332,""mediaOffsetMs"":2774772},{""eventType"":""playing"",""sessionOffsetMs"":339808,""mediaOffsetMs"":2826240},{""eventType"":""playing"",""sessionOffsetMs"":560479,""mediaOffsetMs"":3046918},{""eventType"":""playing"",""sessionOffsetMs"":578484,""mediaOffsetMs"":3064895},{""eventType"":""paused"",""sessionOffsetMs"":795073,""mediaOffsetMs"":3281366},{""eventType"":""reposition"",""sessionOffsetMs"":803730,""mediaOffsetMs"":3400000},{""eventType"":""playing"",""sessionOffsetMs"":803900,""mediaOffsetMs"":3394391},{""eventType"":""playing"",""sessionOffsetMs"":1252399,""mediaOffsetMs"":3842964},{""eventType"":""playing"",""sessionOffsetMs"":1268891,""mediaOffsetMs"":3859480},{""eventType"":""paused"",""sessionOffsetMs"":1378852,""mediaOffsetMs"":3969282},{""eventType"":""playing"",""sessionOffsetMs"":2175897,""mediaOffsetMs"":3969282},{""eventType"":""playing"",""sessionOffsetMs"":2519860,""mediaOffsetMs"":4313309},{""eventType"":""paused"",""sessionOffsetMs"":4664838,""mediaOffsetMs"":6457981},{""eventType"":""playing"",""sessionOffsetMs"":4697854,""mediaOffsetMs"":6457981},{""eventType"":""playing"",""sessionOffsetMs"":4850698,""mediaOffsetMs"":6611104},{""eventType"":""playing"",""sessionOffsetMs"":4876807,""mediaOffsetMs"":6637213},{""eventType"":""playing"",""sessionOffsetMs"":5214096,""mediaOffsetMs"":6974509},{""eventType"":""playing"",""sessionOffsetMs"":5340253,""mediaOffsetMs"":7100635},{""eventType"":""playing"",""sessionOffsetMs"":5356116,""mediaOffsetMs"":7116526},{""eventType"":""playing"",""sessionOffsetMs"":5363459,""mediaOffsetMs"":7123866},{""eventType"":""playing"",""sessionOffsetMs"":5549691,""mediaOffsetMs"":7310094},{""eventType"":""playing"",""sessionOffsetMs"":5567902,""mediaOffsetMs"":7328321},{""eventType"":""playing"",""sessionOffsetMs"":5575199,""mediaOffsetMs"":7335578},{""eventType"":""playing"",""sessionOffsetMs"":6243035,""mediaOffsetMs"":8003412},{""eventType"":""playing"",""sessionOffsetMs"":6256756,""mediaOffsetMs"":8017134},{""eventType"":""playing"",""sessionOffsetMs"":6666652,""mediaOffsetMs"":8427043},{""eventType"":""playing"",""sessionOffsetMs"":6719601,""mediaOffsetMs"":8479971},{""eventType"":""paused"",""sessionOffsetMs"":8038275,""mediaOffsetMs"":9798291},{""eventType"":""playing"",""sessionOffsetMs"":9650350,""mediaOffsetMs"":9798291},{""eventType"":""paused"",""sessionOffsetMs"":11115612,""mediaOffsetMs"":11263566},{""eventType"":""stopped"",""sessionOffsetMs"":11116684,""mediaOffsetMs"":11263814}]"
El amigo de la que paga,Season 1 Relatable Clip 2: Quarterback,Microsoft Xbox Series S,2023-07-13 00:43:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1043,""mediaOffsetMs"":0}]"
El amigo de la que paga,Titanic_hook_05_16x9,Microsoft Xbox Series S,2023-07-13 00:43:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":838,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 1 Relatable Clip 2: Quarterback,Microsoft Xbox Series S,2023-07-13 00:43:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1244,""mediaOffsetMs"":0}]"
El amigo de la que paga,Insecure: Season 1_hook_primary_16x9,Microsoft Xbox Series S,2023-07-13 00:43:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2467,""mediaOffsetMs"":0}]"
El amigo de la que paga,Titanic,Apple iPhone 14 Pro iPhone,2023-07-13 00:42:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2740087},{""eventType"":""playing"",""sessionOffsetMs"":341,""mediaOffsetMs"":2740087},{""eventType"":""stopped"",""sessionOffsetMs"":3790,""mediaOffsetMs"":2742002}]"
El amigo de la que paga,Titanic,Apple iPhone 14 Pro iPhone,2023-07-13 00:40:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2740000},{""eventType"":""playing"",""sessionOffsetMs"":152,""mediaOffsetMs"":2740000},{""eventType"":""stopped"",""sessionOffsetMs"":3407,""mediaOffsetMs"":2742001}]"
El amigo de la que paga,Titanic,Apple iPhone 14 Pro iPhone,2023-07-13 00:38:00,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2758033},{""eventType"":""playing"",""sessionOffsetMs"":7646,""mediaOffsetMs"":2758033},{""eventType"":""paused"",""sessionOffsetMs"":9260,""mediaOffsetMs"":2759000},{""eventType"":""reposition"",""sessionOffsetMs"":9260,""mediaOffsetMs"":2749501},{""eventType"":""playing"",""sessionOffsetMs"":9808,""mediaOffsetMs"":2749501},{""eventType"":""paused"",""sessionOffsetMs"":9808,""mediaOffsetMs"":2759000},{""eventType"":""reposition"",""sessionOffsetMs"":9808,""mediaOffsetMs"":2749616},{""eventType"":""playing"",""sessionOffsetMs"":10292,""mediaOffsetMs"":2749616},{""eventType"":""paused"",""sessionOffsetMs"":10292,""mediaOffsetMs"":2759000},{""eventType"":""reposition"",""sessionOffsetMs"":10292,""mediaOffsetMs"":2739616},{""eventType"":""playing"",""sessionOffsetMs"":44031,""mediaOffsetMs"":2739616},{""eventType"":""paused"",""sessionOffsetMs"":44631,""mediaOffsetMs"":2740554},{""eventType"":""stopped"",""sessionOffsetMs"":67740,""mediaOffsetMs"":2740554}]"
El amigo de la que paga,Season 1 Relatable Clip 2: Quarterback,Samsung CE 2022 Pontus-M Smart TV,2023-07-12 10:37:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3601558,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 1 Relatable Clip 2: Quarterback,Samsung CE 2022 Pontus-M Smart TV,2023-07-12 10:32:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":299444,""mediaOffsetMs"":0}]"
El amigo de la que paga,Titanic,Samsung CE 2022 Pontus-M Smart TV,2023-07-12 00:48:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6103347},{""eventType"":""playing"",""sessionOffsetMs"":3101,""mediaOffsetMs"":6103347},{""eventType"":""paused"",""sessionOffsetMs"":3655,""mediaOffsetMs"":6103585},{""eventType"":""reposition"",""sessionOffsetMs"":3655,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4432,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4540,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6277,""mediaOffsetMs"":1610},{""eventType"":""reposition"",""sessionOffsetMs"":29688,""mediaOffsetMs"":1910000},{""eventType"":""playing"",""sessionOffsetMs"":32985,""mediaOffsetMs"":1908616},{""eventType"":""paused"",""sessionOffsetMs"":40989,""mediaOffsetMs"":1916326},{""eventType"":""reposition"",""sessionOffsetMs"":833745,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":834567,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":839395,""mediaOffsetMs"":4609},{""eventType"":""reposition"",""sessionOffsetMs"":872066,""mediaOffsetMs"":2040000},{""eventType"":""playing"",""sessionOffsetMs"":873534,""mediaOffsetMs"":2037704},{""eventType"":""playing"",""sessionOffsetMs"":895894,""mediaOffsetMs"":2060064},{""eventType"":""playing"",""sessionOffsetMs"":917910,""mediaOffsetMs"":2082080},{""eventType"":""playing"",""sessionOffsetMs"":973974,""mediaOffsetMs"":2138144},{""eventType"":""playing"",""sessionOffsetMs"":981974,""mediaOffsetMs"":2146144},{""eventType"":""paused"",""sessionOffsetMs"":1497880,""mediaOffsetMs"":2661958},{""eventType"":""reposition"",""sessionOffsetMs"":1497880,""mediaOffsetMs"":2652052},{""eventType"":""paused"",""sessionOffsetMs"":1498088,""mediaOffsetMs"":2652052},{""eventType"":""reposition"",""sessionOffsetMs"":1501697,""mediaOffsetMs"":2600000},{""eventType"":""playing"",""sessionOffsetMs"":1504562,""mediaOffsetMs"":2598304},{""eventType"":""playing"",""sessionOffsetMs"":1524882,""mediaOffsetMs"":2618624},{""eventType"":""playing"",""sessionOffsetMs"":1602962,""mediaOffsetMs"":2696704},{""eventType"":""playing"",""sessionOffsetMs"":1610962,""mediaOffsetMs"":2704704},{""eventType"":""playing"",""sessionOffsetMs"":1653010,""mediaOffsetMs"":2746752},{""eventType"":""paused"",""sessionOffsetMs"":1665223,""mediaOffsetMs"":2758646},{""eventType"":""stopped"",""sessionOffsetMs"":5100000,""mediaOffsetMs"":2758646}]"
El amigo de la que paga,Suits: Season 1_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-07-12 00:48:29,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1634,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2036,""mediaOffsetMs"":21},{""eventType"":""stopped"",""sessionOffsetMs"":4015,""mediaOffsetMs"":21}]"
El amigo de la que paga,Ray_hook_05_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-07-12 00:47:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":15980,""mediaOffsetMs"":0}]"
El amigo de la que paga,"Suits: Season 1: ""Play the Man""",Apple iPhone 14 Pro iPhone,2023-07-11 14:33:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":395033},{""eventType"":""playing"",""sessionOffsetMs"":3397,""mediaOffsetMs"":395033},{""eventType"":""paused"",""sessionOffsetMs"":6121,""mediaOffsetMs"":397000},{""eventType"":""reposition"",""sessionOffsetMs"":6121,""mediaOffsetMs"":387502},{""eventType"":""playing"",""sessionOffsetMs"":6450,""mediaOffsetMs"":387502},{""eventType"":""paused"",""sessionOffsetMs"":6450,""mediaOffsetMs"":397000},{""eventType"":""reposition"",""sessionOffsetMs"":6450,""mediaOffsetMs"":387724},{""eventType"":""playing"",""sessionOffsetMs"":13044,""mediaOffsetMs"":387724},{""eventType"":""paused"",""sessionOffsetMs"":15194,""mediaOffsetMs"":391000},{""eventType"":""reposition"",""sessionOffsetMs"":15194,""mediaOffsetMs"":380501},{""eventType"":""playing"",""sessionOffsetMs"":15428,""mediaOffsetMs"":380501},{""eventType"":""paused"",""sessionOffsetMs"":15428,""mediaOffsetMs"":391000},{""eventType"":""reposition"",""sessionOffsetMs"":15428,""mediaOffsetMs"":381003},{""eventType"":""playing"",""sessionOffsetMs"":15945,""mediaOffsetMs"":381003},{""eventType"":""paused"",""sessionOffsetMs"":15945,""mediaOffsetMs"":391000},{""eventType"":""reposition"",""sessionOffsetMs"":15945,""mediaOffsetMs"":371003},{""eventType"":""playing"",""sessionOffsetMs"":16195,""mediaOffsetMs"":371003},{""eventType"":""paused"",""sessionOffsetMs"":16195,""mediaOffsetMs"":391000},{""eventType"":""reposition"",""sessionOffsetMs"":16195,""mediaOffsetMs"":361003},{""eventType"":""playing"",""sessionOffsetMs"":21151,""mediaOffsetMs"":361003},{""eventType"":""paused"",""sessionOffsetMs"":24791,""mediaOffsetMs"":365000},{""eventType"":""reposition"",""sessionOffsetMs"":25294,""mediaOffsetMs"":198713},{""eventType"":""playing"",""sessionOffsetMs"":28001,""mediaOffsetMs"":198713},{""eventType"":""paused"",""sessionOffsetMs"":42794,""mediaOffsetMs"":213000},{""eventType"":""reposition"",""sessionOffsetMs"":42794,""mediaOffsetMs"":203501},{""eventType"":""playing"",""sessionOffsetMs"":42977,""mediaOffsetMs"":203501},{""eventType"":""paused"",""sessionOffsetMs"":43127,""mediaOffsetMs"":203000},{""eventType"":""reposition"",""sessionOffsetMs"":43127,""mediaOffsetMs"":193501},{""eventType"":""playing"",""sessionOffsetMs"":43391,""mediaOffsetMs"":193501},{""eventType"":""paused"",""sessionOffsetMs"":43391,""mediaOffsetMs"":193000},{""eventType"":""reposition"",""sessionOffsetMs"":43391,""mediaOffsetMs"":183501},{""eventType"":""playing"",""sessionOffsetMs"":47650,""mediaOffsetMs"":183501},{""eventType"":""paused"",""sessionOffsetMs"":142094,""mediaOffsetMs"":277000},{""eventType"":""reposition"",""sessionOffsetMs"":142094,""mediaOffsetMs"":301500},{""eventType"":""playing"",""sessionOffsetMs"":142424,""mediaOffsetMs"":301500},{""eventType"":""paused"",""sessionOffsetMs"":477265,""mediaOffsetMs"":636001}]"
